set,clip,tier,scenario,motion,n_fires,false_fires,car_lead,car_oracle
val,fold2_room1_mix373,safe,normal,static,1,0,5.46,6.46
val,fold2_room1_mix374,caution,normal,static,5,0,5.9399999999999995,7.14
val,fold2_room1_mix375,safe,normal,static,1,0,6.1,7.0
val,fold2_room1_mix376,caution,normal,static,3,0,2.42,3.2199999999999998
val,fold2_room1_mix377,critical,normal,static,3,0,6.58,7.4799999999999995
val,fold2_room1_mix378,critical,normal,walk,1,0,5.029999999999999,5.93
val,fold2_room1_mix379,caution,normal,walk,4,0,4.48,5.680000000000001
val,fold2_room1_mix380,caution,normal,walk,7,0,5.42,6.42
val,fold2_room1_mix381,caution,normal,static,2,0,2.380000000000001,3.2800000000000002
val,fold2_room1_mix382,safe,normal,walk,3,0,-1.7300000000000004,1.17
val,fold2_room1_mix383,caution,normal,static,3,0,4.19,5.09
val,fold2_room1_mix384,critical,normal,walk,2,0,,1.1199999999999992
val,fold2_room1_mix385,critical,normal,walk,2,0,5.4,6.4
val,fold2_room1_mix386,caution,normal,walk,3,0,2.7100000000000004,3.5100000000000002
val,fold2_room1_mix387,safe,normal,static,6,0,5.02,6.0200000000000005
val,fold2_room1_mix388,critical,normal,static,2,0,6.08,6.9799999999999995
val,fold2_room1_mix389,critical,normal,static,2,0,6.84,7.74
val,fold2_room1_mix390,critical,normal,static,2,0,5.469999999999999,6.77
val,fold2_room1_mix391,critical,normal,static,1,0,2.5,3.6000000000000005
val,fold2_room1_mix392,critical,normal,walk,2,0,6.48,7.38
val,fold2_room1_mix393,caution,normal,static,6,0,4.75,5.65
val,fold2_room1_mix394,caution,normal,walk,2,0,5.67,6.57
val,fold2_room1_mix395,caution,normal,walk,4,0,7.92,8.82
val,fold2_room1_mix396,critical,normal,walk,1,0,1.8399999999999999,2.74
val,fold2_room1_mix397,caution,normal,static,1,0,5.36,6.260000000000001
val,fold2_room1_mix398,caution,normal,static,7,0,4.52,5.22
val,fold2_room1_mix399,safe,normal,walk,0,0,,1.67
val,fold2_room1_mix400,safe,normal,walk,1,0,2.25,3.05
val,fold2_room1_mix401,critical,normal,static,3,0,,2.5
val,fold2_room1_mix402,critical,normal,walk,5,0,3.05,3.95
val,fold2_room1_mix403,critical,normal,static,4,0,5.359999999999999,6.26
val,fold2_room1_mix404,caution,normal,static,1,0,5.209999999999999,7.01
val,fold2_room1_mix405,caution,normal,static,4,0,6.42,7.42
val,fold2_room1_mix406,critical,normal,static,1,0,1.3199999999999994,2.2199999999999998
val,fold2_room1_mix407,caution,normal,static,5,0,1.33,2.13
val,fold2_room1_mix408,caution,normal,walk,2,0,7.83,8.73
val,fold2_room1_mix409,safe,normal,walk,5,0,6.82,7.32
val,fold2_room1_mix410,safe,normal,walk,2,0,6.4,7.300000000000001
val,fold2_room1_mix411,caution,normal,walk,1,0,4.58,5.48
val,fold2_room1_mix412,safe,normal,static,4,0,7.57,8.47
val,fold2_room1_mix413,safe,normal,walk,3,0,2.7700000000000005,3.6700000000000004
val,fold2_room1_mix414,critical,normal,walk,4,0,6.37,7.37
val,fold2_room1_mix415,caution,normal,walk,3,0,6.16,7.0600000000000005
val,fold2_room1_mix416,caution,normal,static,2,0,7.09,7.989999999999999
val,fold2_room1_mix417,caution,normal,walk,3,0,7.220000000000001,8.120000000000001
val,fold2_room1_mix418,safe,normal,walk,2,0,7.0,8.0
val,fold2_room1_mix419,safe,normal,static,0,0,,1.3599999999999994
val,fold2_room1_mix420,caution,normal,walk,2,0,4.889999999999999,7.589999999999999
val,fold2_room1_mix421,critical,normal,static,2,0,5.04,6.04
val,fold2_room1_mix422,safe,normal,static,1,0,5.300000000000001,5.800000000000001
val,fold2_room1_mix423,safe,normal,walk,2,0,6.970000000000001,7.970000000000001
val,fold2_room1_mix424,critical,normal,static,2,0,5.9,6.300000000000001
val,fold2_room1_mix425,safe,normal,static,3,0,7.210000000000001,8.110000000000001
val,fold2_room1_mix426,safe,normal,walk,5,0,7.369999999999999,8.27
val,fold2_room1_mix427,safe,normal,walk,2,0,7.380000000000001,8.280000000000001
val,fold2_room1_mix428,safe,normal,walk,2,0,5.01,5.91
val,fold2_room1_mix429,safe,normal,walk,5,0,3.5999999999999996,4.199999999999999
val,fold2_room1_mix430,critical,normal,walk,3,0,1.5600000000000005,2.2600000000000007
val,fold2_room1_mix431,critical,normal,static,5,0,6.300000000000001,7.300000000000001
val,fold2_room1_mix432,caution,normal,walk,3,0,1.049999999999999,1.8499999999999996
val,fold2_room1_mix433,caution,normal,static,3,0,4.99,6.09
val,fold2_room1_mix434,caution,normal,static,3,0,2.29,3.1899999999999995
val,fold2_room1_mix435,safe,normal,walk,4,0,7.09,8.09
val,fold2_room1_mix436,critical,normal,walk,3,0,5.02,5.92
val,fold2_room1_mix437,caution,normal,walk,1,0,2.0599999999999996,2.86
val,fold2_room1_mix438,critical,normal,static,3,0,5.32,6.32
val,fold2_room1_mix439,caution,normal,static,5,0,6.74,7.64
val,fold2_room1_mix440,critical,normal,static,2,0,6.45,7.3500000000000005
val,fold2_room1_mix441,caution,normal,static,3,0,5.87,6.67
val,fold2_room1_mix442,safe,normal,static,1,0,1.4400000000000004,2.54
val,fold2_room1_mix443,caution,normal,walk,2,0,7.09,7.99
val,fold2_room1_mix444,critical,normal,static,2,0,6.51,7.41
val,fold2_room1_mix445,critical,normal,walk,3,0,2.25,3.95
val,fold2_room1_mix446,caution,normal,static,6,0,1.87,2.37
val,fold2_room1_mix447,critical,normal,walk,3,0,5.39,6.29
val,fold2_room1_mix448,caution,normal,static,4,0,6.83,7.83
val,fold2_room1_mix449,caution,normal,walk,4,0,5.640000000000001,6.640000000000001
val,fold2_room1_mix450,caution,normal,walk,3,0,1.8500000000000005,2.55
val,fold2_room1_mix451,critical,normal,static,5,0,6.459999999999999,7.46
val,fold2_room1_mix452,caution,normal,static,2,0,7.68,8.58
val,fold2_room1_mix453,safe,normal,walk,4,0,6.62,7.5200000000000005
val,fold2_room1_mix454,critical,normal,static,3,0,6.69,7.590000000000001
val,fold2_room1_mix455,caution,normal,static,6,0,2.24,3.040000000000001
val,fold2_room1_mix456,critical,normal,walk,2,0,5.41,7.21
val,fold2_room1_mix457,critical,normal,walk,5,0,3.68,3.7800000000000002
val,fold2_room1_mix458,caution,normal,walk,1,0,0.9299999999999997,1.9299999999999997
val,fold2_room1_mix459,critical,normal,walk,5,0,7.0600000000000005,7.96
val,fold2_room1_mix460,safe,normal,static,3,0,-0.9600000000000009,0.54
val,fold2_room1_mix461,caution,normal,static,2,0,6.18,6.88
val,fold2_room1_mix462,safe,normal,walk,3,0,-0.23000000000000043,0.8700000000000001
val,fold2_room1_mix463,safe,normal,static,4,0,,2.6899999999999995
val,fold2_room1_mix464,safe,normal,walk,1,0,2.98,3.7800000000000002
val,fold2_room1_mix465,caution,normal,static,2,0,5.039999999999999,6.14
val,fold2_room1_mix466,safe,normal,static,1,0,3.1400000000000006,3.9400000000000004
val,fold2_room1_mix467,critical,normal,static,5,0,5.19,6.090000000000001
val,fold2_room1_mix468,critical,normal,static,5,0,6.43,7.13
val,fold2_room1_mix469,caution,normal,walk,4,0,1.9700000000000006,2.5700000000000003
val,fold2_room1_mix470,caution,normal,static,2,0,4.91,5.81
val,fold2_room1_mix471,caution,normal,static,2,0,3.5199999999999996,4.919999999999999
val,fold2_room1_mix472,safe,normal,walk,4,0,6.380000000000001,7.180000000000001
val,fold2_room1_mix473,safe,normal,static,4,0,6.829999999999999,7.829999999999999
val,fold2_room1_mix474,caution,normal,walk,2,0,6.32,7.32
val,fold2_room1_mix475,safe,normal,static,1,0,5.36,6.5600000000000005
val,fold2_room1_mix476,safe,normal,walk,5,0,7.4399999999999995,8.44
val,fold2_room1_mix477,critical,normal,walk,6,0,7.040000000000001,7.94
val,fold2_room1_mix478,safe,normal,static,4,0,5.61,6.61
val,fold2_room1_mix479,safe,normal,static,3,0,6.23,7.23
val,fold2_room1_mix480,caution,normal,walk,3,0,6.58,7.48
val,fold2_room1_mix481,safe,normal,walk,2,0,,1.8899999999999997
val,fold2_room1_mix482,critical,normal,walk,2,0,5.470000000000001,6.470000000000001
val,fold2_room1_mix483,caution,normal,static,2,0,6.029999999999999,6.93
val,fold2_room1_mix484,critical,normal,static,8,0,2.8900000000000006,4.09
val,fold2_room1_mix485,caution,normal,walk,6,0,6.9,7.9
val,fold2_room1_mix486,critical,normal,static,7,0,4.41,5.01
val,fold2_room1_mix487,safe,normal,walk,4,0,1.29,2.1900000000000004
val,fold2_room1_mix488,caution,normal,static,4,0,0.54,1.54
val,fold2_room1_mix489,critical,normal,static,1,0,4.800000000000001,5.700000000000001
val,fold2_room1_mix490,critical,normal,static,1,0,1.6000000000000005,2.4000000000000004
val,fold2_room1_mix491,critical,normal,walk,5,0,7.200000000000001,8.200000000000001
val,fold2_room1_mix492,caution,normal,static,4,0,7.0600000000000005,8.66
val,fold2_room1_mix493,caution,normal,walk,2,0,6.1,7.0
val,fold2_room1_mix494,safe,normal,static,0,0,,
val,fold2_room1_mix495,caution,normal,walk,5,0,0.6900000000000013,2.0900000000000007
val,fold2_room1_mix496,caution,normal,walk,6,0,6.09,7.090000000000001
val,fold2_room1_mix497,caution,normal,walk,4,0,0.6300000000000008,1.4299999999999997
val,fold2_room1_mix498,critical,normal,static,5,0,3.91,3.71
val,fold2_room1_mix499,caution,normal,walk,4,0,7.67,8.57
val,fold2_room1_mix500,critical,normal,walk,6,0,6.220000000000001,7.12
val,fold2_room1_mix501,safe,normal,walk,8,0,5.959999999999999,6.859999999999999
val,fold2_room1_mix502,caution,normal,walk,5,0,1.2199999999999998,1.8200000000000003
val,fold2_room1_mix503,critical,normal,walk,2,0,1.6700000000000008,2.370000000000001
val,fold2_room1_mix504,safe,normal,walk,3,0,7.640000000000001,8.64
val,fold2_room1_mix505,safe,normal,static,7,0,6.04,6.94
val,fold2_room1_mix506,caution,normal,walk,1,0,1.2700000000000005,2.2700000000000005
val,fold2_room1_mix507,critical,normal,walk,3,0,5.380000000000001,6.380000000000001
val,fold2_room1_mix508,critical,normal,static,2,0,5.83,6.83
val,fold2_room1_mix509,safe,normal,walk,2,0,7.24,8.14
val,fold2_room1_mix510,critical,normal,static,4,0,6.19,7.090000000000001
val,fold2_room1_mix511,critical,normal,static,2,0,0.5799999999999992,1.4799999999999995
val,fold2_room1_mix512,critical,normal,static,1,0,3.3599999999999994,4.16
val,fold2_room1_mix513,critical,normal,static,4,0,6.02,6.92
val,fold2_room1_mix514,caution,normal,walk,2,0,7.290000000000001,8.190000000000001
val,fold2_room1_mix515,caution,normal,walk,1,0,2.79,3.49
val,fold2_room1_mix516,caution,normal,static,1,0,0.7700000000000014,1.5700000000000003
val,fold2_room1_mix517,critical,normal,walk,2,0,5.050000000000001,5.95
val,fold2_room1_mix518,critical,normal,walk,1,0,1.3899999999999997,2.3899999999999997
val,fold2_room1_mix519,caution,normal,static,3,0,2.29,2.6900000000000004
val,fold2_room1_mix520,caution,normal,static,4,0,1.3900000000000006,2.1900000000000004
val,fold2_room1_mix521,critical,normal,walk,5,0,5.72,6.62
val,fold2_room1_mix522,caution,normal,walk,3,0,3.74,5.04
val,fold2_room1_mix523,safe,normal,static,2,0,1.2999999999999998,2.1000000000000005
val,fold2_room1_mix524,critical,normal,walk,4,0,2.88,2.6799999999999997
val,fold2_room1_mix525,safe,normal,static,3,0,,1.63
val,fold2_room1_mix526,caution,normal,static,1,0,2.7700000000000005,4.57
val,fold2_room1_mix527,critical,normal,static,5,0,6.89,7.79
val,fold2_room1_mix528,critical,normal,static,3,0,1.7300000000000004,2.5300000000000002
val,fold2_room1_mix529,critical,normal,static,4,0,7.84,8.84
val,fold2_room1_mix530,safe,normal,walk,4,0,6.36,7.260000000000001
val,fold2_room1_mix531,safe,normal,walk,3,0,,1.7400000000000002
val,fold2_room1_mix532,critical,normal,walk,3,0,1.2400000000000002,2.04
val,fold2_room1_mix533,safe,normal,static,1,0,,2.79
val,fold2_room1_mix534,safe,normal,static,2,0,7.14,8.14
val,fold2_room1_mix535,critical,normal,static,4,0,7.3100000000000005,8.31
val,fold2_room1_mix536,critical,normal,walk,3,0,6.859999999999999,7.86
val,fold2_room1_mix537,critical,normal,static,3,0,2.05,2.9499999999999993
val,fold2_room1_mix538,caution,normal,walk,6,0,6.99,8.89
val,fold2_room1_mix539,critical,normal,static,4,0,7.76,8.76
val,fold2_room1_mix540,critical,normal,walk,3,0,5.09,6.89
val,fold2_room1_mix541,safe,normal,walk,4,0,3.7500000000000004,5.95
val,fold2_room1_mix542,safe,normal,walk,5,0,,0.20000000000000018
val,fold2_room1_mix543,safe,normal,walk,4,0,6.07,6.97
val,fold2_room1_mix544,caution,normal,static,5,0,7.58,8.48
val,fold2_room1_mix545,safe,normal,walk,6,0,3.8899999999999997,4.6899999999999995
val,fold2_room1_mix546,caution,normal,static,4,0,2.4699999999999998,3.17
val,fold2_room1_mix547,caution,normal,static,4,0,7.700000000000001,8.700000000000001
val,fold2_room1_mix548,critical,normal,walk,2,0,6.91,7.81
val,fold2_room1_mix549,critical,normal,walk,1,0,1.5,2.2
val,fold2_room1_mix550,safe,normal,walk,7,0,3.6900000000000004,4.19
val,fold2_room1_mix551,critical,normal,static,4,0,1.6399999999999997,3.34
val,fold2_room1_mix552,caution,normal,walk,3,0,0.5999999999999996,1.3999999999999995
val,fold2_room1_mix553,critical,normal,static,3,0,1.5600000000000005,2.66
val,fold2_room1_mix554,critical,normal,walk,1,0,4.890000000000001,5.19
val,fold2_room1_mix555,critical,normal,static,7,0,5.449999999999999,6.45
val,fold2_room1_mix556,critical,normal,static,4,0,7.82,8.72
val,fold2_room1_mix557,caution,normal,walk,4,0,1.8599999999999994,2.6599999999999997
val,fold2_room1_mix558,critical,normal,static,4,0,4.99,5.99
val,fold2_room1_mix559,safe,normal,walk,2,0,6.130000000000001,7.130000000000001
val,fold2_room1_mix560,caution,normal,static,2,0,5.91,6.8100000000000005
val,fold2_room1_mix561,critical,normal,static,4,0,5.57,6.67
val,fold2_room1_mix562,critical,normal,walk,7,0,6.51,7.41
val,fold2_room1_mix563,caution,normal,walk,1,0,2.1500000000000004,3.1500000000000004
val,fold2_room1_mix564,safe,normal,static,2,0,6.09,6.99
val,fold2_room1_mix565,caution,normal,static,1,0,2.2800000000000002,2.9800000000000004
val,fold2_room1_mix566,caution,normal,static,4,0,2.7,5.199999999999999
val,fold2_room1_mix567,caution,normal,walk,6,0,1.6999999999999993,2.8999999999999995
val,fold2_room1_mix568,safe,normal,static,2,0,7.140000000000001,8.040000000000001
val,fold2_room1_mix569,caution,normal,walk,6,0,6.4399999999999995,7.34
val,fold2_room1_mix570,caution,normal,walk,1,0,0.6699999999999999,1.37
val,fold2_room1_mix571,critical,normal,static,3,0,2.3899999999999997,2.8899999999999997
val,fold2_room1_mix572,safe,normal,walk,4,0,4.95,5.95
val,fold2_room1_mix573,safe,normal,static,2,0,5.96,5.96
val,fold2_room1_mix574,safe,normal,static,3,0,,1.6800000000000006
val,fold2_room1_mix575,caution,normal,walk,3,0,5.51,6.41
val,fold2_room1_mix576,safe,normal,static,1,0,-0.2599999999999998,0.9400000000000004
val,fold2_room1_mix577,safe,normal,walk,2,0,1.8600000000000003,3.16
val,fold2_room1_mix578,caution,normal,walk,3,0,6.84,7.74
val,fold2_room1_mix579,critical,normal,walk,2,0,7.82,8.82
val,fold2_room1_mix580,safe,normal,walk,3,0,5.52,6.5200000000000005
val,fold2_room1_mix581,safe,normal,walk,3,0,6.03,6.930000000000001
val,fold2_room1_mix582,critical,normal,walk,2,0,3.04,4.039999999999999
val,fold2_room1_mix583,safe,normal,static,6,0,1.83,2.5299999999999994
val,fold2_room1_mix584,caution,normal,static,5,0,7.609999999999999,8.51
val,fold2_room1_mix585,critical,normal,walk,1,0,0.7000000000000002,1.5
val,fold2_room1_mix586,critical,normal,walk,1,0,2.2699999999999996,3.17
val,fold2_room1_mix587,safe,normal,static,4,0,-1.1799999999999997,2.7200000000000006
val,fold2_room1_mix588,caution,normal,walk,1,0,4.91,5.81
val,fold2_room1_mix589,safe,normal,static,4,0,5.86,6.86
val,fold2_room1_mix590,critical,normal,static,3,0,4.540000000000001,5.640000000000001
val,fold2_room1_mix591,safe,normal,static,1,0,3.639999999999999,4.839999999999999
val,fold2_room1_mix592,caution,normal,walk,1,0,5.05,5.95
val,fold2_room1_mix593,critical,normal,walk,4,0,7.390000000000001,8.290000000000001
val,fold2_room1_mix594,critical,normal,walk,5,0,1.7699999999999996,2.57
val,fold2_room1_mix595,safe,normal,walk,5,0,5.09,5.99
val,fold2_room1_mix596,caution,normal,static,3,0,2.83,3.7300000000000004
val,fold2_room1_mix597,safe,normal,walk,0,0,,0.9399999999999995
val,fold2_room1_mix598,critical,normal,static,4,0,3.3899999999999997,4.1899999999999995
val,fold2_room1_mix599,critical,normal,static,4,0,6.76,8.16
val,fold2_room1_mix600,caution,normal,static,5,0,7.16,8.16
scenario,fold2_room9_mix001,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix002,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix003,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix004,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix005,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix006,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix007,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix008,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix009,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix010,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix011,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix012,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix013,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix014,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix015,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix016,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix017,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix018,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix019,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix020,na,intersection_siren,walk,5,0,,
