set,clip,tier,scenario,motion,n_fires,false_fires,car_lead,car_oracle
val,fold2_room1_mix1121,safe,v11core,walk,2,0,7.220000000000001,8.120000000000001
val,fold2_room1_mix1122,na,v11core,static,1,0,,
val,fold2_room1_mix1123,na,v11core,walk,4,0,,
val,fold2_room1_mix1124,safe,v11core,walk,3,0,6.88,7.78
val,fold2_room1_mix1125,caution,v11core,static,5,0,2.3600000000000003,3.06
val,fold2_room1_mix1126,critical,v11core,static,5,0,5.18,6.18
val,fold2_room1_mix1127,na,v11core,static,4,0,,
val,fold2_room1_mix1128,safe,v11core,walk,1,0,,1.6300000000000008
val,fold2_room1_mix1129,na,v11core,static,0,0,,
val,fold2_room1_mix1130,caution,v11core,walk,1,0,4.27,5.2700000000000005
val,fold2_room1_mix1131,caution,v11core,static,2,0,6.43,7.2299999999999995
val,fold2_room1_mix1132,caution,v11core,static,3,0,6.16,2.0600000000000005
val,fold2_room1_mix1133,critical,v11core,static,5,0,5.4,5.7
val,fold2_room1_mix1134,critical,v11core,static,2,0,7.130000000000001,8.13
val,fold2_room1_mix1135,critical,v11core,static,5,0,7.529999999999999,1.5299999999999994
val,fold2_room1_mix1136,caution,v11core,static,3,0,3.95,4.8500000000000005
val,fold2_room1_mix1137,caution,v11core,static,1,0,2.9400000000000004,3.24
val,fold2_room1_mix1138,na,v11core,static,1,0,,
val,fold2_room1_mix1139,critical,v11core,static,4,0,3.42,4.02
val,fold2_room1_mix1140,na,v11core,walk,3,0,,
val,fold2_room1_mix1141,caution,v11core,walk,1,0,1.83,2.7300000000000004
val,fold2_room1_mix1142,safe,v11core,walk,1,0,0.3800000000000008,1.6800000000000006
val,fold2_room1_mix1143,safe,v11core,walk,1,0,,1.3600000000000003
val,fold2_room1_mix1144,caution,v11core,static,3,0,4.33,5.53
val,fold2_room1_mix1145,safe,v11core,static,2,0,7.85,8.75
val,fold2_room1_mix1146,na,v11core,static,3,0,,
val,fold2_room1_mix1147,caution,v11core,walk,4,0,,1.5900000000000007
val,fold2_room1_mix1148,safe,v11core,static,3,0,6.89,7.79
val,fold2_room1_mix1149,safe,v11core,static,5,0,6.59,7.590000000000001
val,fold2_room1_mix1150,critical,v11core,walk,5,0,7.35,8.35
val,fold2_room1_mix1151,safe,v11core,static,2,0,4.470000000000001,5.470000000000001
val,fold2_room1_mix1152,caution,v11core,static,2,0,5.8,6.6
val,fold2_room1_mix1153,caution,v11core,static,1,0,1.2699999999999996,2.369999999999999
val,fold2_room1_mix1154,critical,v11core,walk,2,0,6.54,7.44
val,fold2_room1_mix1155,critical,v11core,static,4,0,4.17,4.869999999999999
val,fold2_room1_mix1156,critical,v11core,walk,0,0,,1.5099999999999998
val,fold2_room1_mix1157,caution,v11core,walk,3,0,2.8200000000000003,2.9200000000000004
val,fold2_room1_mix1158,safe,v11core,static,1,0,5.72,6.62
val,fold2_room1_mix1159,na,v11core,static,4,0,,
val,fold2_room1_mix1160,critical,v11core,static,7,0,6.86,7.760000000000001
val,fold2_room1_mix1161,caution,v11core,walk,2,0,3.7199999999999998,4.72
val,fold2_room1_mix1162,na,v11core,walk,2,0,,
val,fold2_room1_mix1163,caution,v11core,static,3,0,4.9799999999999995,6.08
val,fold2_room1_mix1164,caution,v11core,walk,5,0,3.4299999999999997,4.33
val,fold2_room1_mix1165,caution,v11core,static,2,0,6.27,2.0699999999999994
val,fold2_room1_mix1166,safe,v11core,static,2,0,3.7399999999999998,2.7399999999999993
val,fold2_room1_mix1167,critical,v11core,static,1,0,4.59,4.99
val,fold2_room1_mix1168,na,v11core,static,0,0,,
val,fold2_room1_mix1169,caution,v11core,walk,1,0,2.9000000000000004,3.8
val,fold2_room1_mix1170,critical,v11core,walk,5,0,5.86,6.760000000000001
val,fold2_room1_mix1171,critical,v11core,static,1,0,1.12,2.0199999999999996
val,fold2_room1_mix1172,safe,v11core,static,5,0,4.24,1.040000000000001
val,fold2_room1_mix1173,na,v11core,walk,2,0,,
val,fold2_room1_mix1174,caution,v11core,static,2,0,7.93,8.83
val,fold2_room1_mix1175,caution,v11core,static,2,0,4.72,5.82
val,fold2_room1_mix1176,critical,v11core,static,3,0,4.52,2.119999999999999
val,fold2_room1_mix1177,caution,v11core,static,4,0,6.9,7.9
val,fold2_room1_mix1178,na,v11core,static,4,0,,
val,fold2_room1_mix1179,critical,v11core,walk,6,0,5.19,6.19
val,fold2_room1_mix1180,caution,v11core,walk,4,0,4.48,4.08
val,fold2_room1_mix1181,caution,v11core,walk,2,0,2.08,1.6800000000000006
val,fold2_room1_mix1182,caution,v11core,walk,1,0,4.03,4.930000000000001
val,fold2_room1_mix1183,critical,v11core,walk,3,0,7.040000000000001,8.040000000000001
val,fold2_room1_mix1184,na,v11core,walk,2,0,,
val,fold2_room1_mix1185,na,v11core,walk,0,0,,
val,fold2_room1_mix1186,safe,v11core,static,6,0,6.5600000000000005,7.46
val,fold2_room1_mix1187,caution,v11core,static,6,0,2.58,3.1800000000000006
val,fold2_room1_mix1188,na,v11core,static,0,0,,
val,fold2_room1_mix1189,critical,v11core,static,2,0,7.83,8.73
val,fold2_room1_mix1190,critical,v11core,walk,4,0,3.3699999999999997,3.7699999999999996
val,fold2_room1_mix1191,safe,v11core,walk,4,0,6.77,7.67
val,fold2_room1_mix1192,safe,v11core,static,3,0,7.26,8.16
val,fold2_room1_mix1193,caution,v11core,walk,3,0,,2.54
val,fold2_room1_mix1194,caution,v11core,walk,3,0,1.2600000000000007,2.460000000000001
val,fold2_room1_mix1195,critical,v11core,walk,2,0,6.25,5.25
val,fold2_room1_mix1196,critical,v11core,walk,2,0,5.83,6.7299999999999995
val,fold2_room1_mix1197,na,v11core,walk,0,0,,
val,fold2_room1_mix1198,safe,v11core,static,5,0,,0.46999999999999975
val,fold2_room1_mix1199,caution,v11core,walk,2,0,7.890000000000001,8.790000000000001
val,fold2_room1_mix1200,critical,v11core,walk,1,0,4.59,5.29
