type,a,b,c,d
scene,arterial,walk,1.0,
map,1,,,,,,
poi,85.0,71.6,crossing,,,,
poi,89.7,73.6,signal,,,,
poi,88.6,80.0,crossing,,,,
poi,91.7,66.9,crossing,,,,
poi,-19.5,-11.0,gate,,,,
poi,-8.6,5.9,crossing,,,,
poi,-65.0,-2.2,gate,,,,
poi,6.3,13.8,crossing,,,,
poi,14.7,1.6,gate,,,,
water,-404.9,227.1,-419.8,229.1,3.0,,
water,-419.8,229.1,-422.4,229.6,3.0,,
water,-422.4,229.6,-424.6,229.9,3.0,,
water,-424.6,229.9,-426.0,229.4,3.0,,
water,-426.0,229.4,-428.1,230.3,3.0,,
water,-428.1,230.3,-444.2,233.3,3.0,,
water,-444.2,233.3,-445.4,234.4,3.0,,
water,-445.4,234.4,-448.1,234.6,3.0,,
water,-448.1,234.6,-453.5,233.8,3.0,,
water,-453.5,233.8,-469.3,235.7,3.0,,
water,-469.3,235.7,-472.2,235.9,3.0,,
water,-472.2,235.9,-474.2,235.0,3.0,,
water,-474.2,235.0,-475.3,235.1,3.0,,
water,-475.3,235.1,-483.6,237.4,3.0,,
water,-483.6,237.4,-501.7,239.4,3.0,,
water,-501.7,239.4,-508.8,241.4,3.0,,
water,-508.8,241.4,-514.7,242.4,3.0,,
water,-514.7,242.4,-518.7,242.4,3.0,,
water,-518.7,242.4,-519.8,241.4,3.0,,
water,-519.8,241.4,-520.9,239.9,3.0,,
water,-520.9,239.9,-521.8,239.9,3.0,,
water,-521.8,239.9,-523.3,241.3,3.0,,
water,-523.3,241.3,-525.1,244.0,3.0,,
water,-525.1,244.0,-537.4,244.1,3.0,,
water,-537.4,244.1,-542.4,242.0,3.0,,
water,-542.4,242.0,-547.9,241.5,3.0,,
water,-547.9,241.5,-556.2,241.8,3.0,,
water,-556.2,241.8,-564.2,241.6,3.0,,
water,-564.2,241.6,-573.1,240.1,3.0,,
water,-573.1,240.1,-582.0,239.6,3.0,,
water,-582.0,239.6,-621.2,231.8,3.0,,
water,-621.2,231.8,-634.3,231.5,3.0,,
water,-634.3,231.5,-653.0,225.1,3.0,,
water,-653.0,225.1,-655.3,225.1,3.0,,
water,-655.3,225.1,-665.3,219.3,3.0,,
water,-665.3,219.3,-675.1,215.0,3.0,,
water,-675.1,215.0,-682.7,212.3,3.0,,
water,-682.7,212.3,-700.8,207.8,3.0,,
water,-700.8,207.8,-711.5,202.7,3.0,,
water,-711.5,202.7,-724.8,195.0,3.0,,
water,-724.8,195.0,-729.5,191.0,3.0,,
water,-729.5,191.0,-738.7,182.6,3.0,,
water,-738.7,182.6,-747.8,176.0,3.0,,
water,-747.8,176.0,-751.9,169.7,3.0,,
water,-751.9,169.7,-754.4,168.0,3.0,,
water,-754.4,168.0,-757.1,165.2,3.0,,
water,-757.1,165.2,-759.7,160.9,3.0,,
water,-759.7,160.9,-762.9,157.1,3.0,,
water,-762.9,157.1,-772.2,146.1,3.0,,
water,-772.2,146.1,-777.7,140.9,3.0,,
water,-777.7,140.9,-779.5,138.5,3.0,,
water,-779.5,138.5,-783.1,135.2,3.0,,
water,-783.1,135.2,-785.5,133.4,3.0,,
water,-785.5,133.4,-789.8,131.0,3.0,,
water,-789.8,131.0,-798.6,125.5,3.0,,
water,-798.6,125.5,-803.3,122.2,3.0,,
water,-803.3,122.2,-806.3,119.0,3.0,,
water,-806.3,119.0,-811.8,114.4,3.0,,
water,-811.8,114.4,-814.9,112.6,3.0,,
water,-814.9,112.6,-818.2,109.7,3.0,,
water,-818.2,109.7,-820.3,106.9,3.0,,
water,-820.3,106.9,-821.3,105.6,3.0,,
water,-821.3,105.6,-823.3,103.9,3.0,,
water,-823.3,103.9,-826.5,101.9,3.0,,
water,-826.5,101.9,-828.6,100.0,3.0,,
water,-828.6,100.0,-829.8,98.5,3.0,,
water,-829.8,98.5,-831.2,96.4,3.0,,
water,-831.2,96.4,-835.7,93.8,3.0,,
water,-835.7,93.8,-837.4,93.0,3.0,,
water,-837.4,93.0,-857.8,73.6,3.0,,
water,-857.8,73.6,-859.6,70.0,3.0,,
water,-859.6,70.0,-863.1,67.1,3.0,,
water,-863.1,67.1,-865.3,62.9,3.0,,
water,-865.3,62.9,-868.8,59.8,3.0,,
water,-868.8,59.8,-869.8,57.3,3.0,,
water,-869.8,57.3,-871.0,55.8,3.0,,
water,-871.0,55.8,-873.4,54.9,3.0,,
water,-873.4,54.9,-874.9,53.2,3.0,,
water,-874.9,53.2,-876.8,50.2,3.0,,
water,-876.8,50.2,-879.2,47.6,3.0,,
water,-879.2,47.6,-883.8,45.1,3.0,,
water,-883.8,45.1,-885.6,44.4,3.0,,
water,-885.6,44.4,-886.5,43.8,3.0,,
water,-886.5,43.8,-886.9,42.7,3.0,,
water,-886.9,42.7,-887.2,42.0,3.0,,
water,-887.2,42.0,-887.9,41.1,3.0,,
water,-887.9,41.1,-889.2,39.8,3.0,,
water,-889.2,39.8,-890.6,37.6,3.0,,
water,-890.6,37.6,-897.3,33.0,3.0,,
water,-897.3,33.0,-905.5,27.5,3.0,,
water,-905.5,27.5,-909.1,26.0,3.0,,
water,-909.1,26.0,-912.1,21.9,3.0,,
water,-912.1,21.9,-918.3,17.6,3.0,,
water,-918.3,17.6,-921.5,14.6,3.0,,
water,-921.5,14.6,-921.7,14.5,3.0,,
water,-921.7,14.5,-923.9,13.9,3.0,,
water,-923.9,13.9,-927.3,12.6,3.0,,
water,-927.3,12.6,-930.1,9.8,3.0,,
water,-930.1,9.8,-931.4,6.7,3.0,,
water,-931.4,6.7,-934.0,5.0,3.0,,
